EndOfMonth|Jnl ID|Account Code|Jnl Description|Jnl Amount
31/03/2018|2-0000000216|1230|Cat food sales|44027.18
31/03/2018|2-0000000216|4120|Cat food sales|-44027.18
31/03/2018|2-0000000217|1230|Cat food sales|44027.18
31/03/2018|2-0000000217|4120|Cat food sales|-44027.18
31/03/2018|2-0000000218|1230|Cat food sales|44027.18
31/03/2018|2-0000000218|4120|Cat food sales|-44027.18
31/03/2018|3-0000000219|4130|Interest Received|-153121.53
31/03/2018|3-0000000219|1110|Interest Received|153121.53
31/03/2018|4-0000000220|1110|Cash Receipts|52501.29
31/03/2018|4-0000000220|1210|Cash Receipts|-52501.29
31/03/2018|4-0000000221|1110|Cash Receipts|49101.93
31/03/2018|4-0000000221|1210|Cash Receipts|-49101.93
31/03/2018|4-0000000222|1210|Cash Receipts|-50906.33
31/03/2018|4-0000000222|1110|Cash Receipts|50906.33
31/03/2018|4-0000000223|1210|Cash Receipts|-49488.39
31/03/2018|4-0000000223|1110|Cash Receipts|49488.39
31/03/2018|4-0000000224|1210|Cash Receipts|-51473.06
31/03/2018|4-0000000224|1110|Cash Receipts|51473.06
31/03/2018|4-0000000225|1210|Cash Receipts|-49066.41
31/03/2018|4-0000000225|1110|Cash Receipts|49066.41
31/03/2018|4-0000000226|1110|Cash Receipts|52064.88
31/03/2018|4-0000000226|1210|Cash Receipts|-52064.88
31/03/2018|4-0000000227|1110|Cash Receipts|52642.44
31/03/2018|4-0000000227|1210|Cash Receipts|-52642.44
31/03/2018|4-0000000228|1210|Cash Receipts|-48493.95
31/03/2018|4-0000000228|1110|Cash Receipts|48493.95
31/03/2018|4-0000000229|1110|Cash Receipts|51097.43
31/03/2018|4-0000000229|1210|Cash Receipts|-51097.43
31/03/2018|4-0000000230|1210|Cash Receipts|-52723.92
31/03/2018|4-0000000230|1110|Cash Receipts|52723.92
31/03/2018|4-0000000231|1110|Cash Receipts|49857.13
31/03/2018|4-0000000231|1210|Cash Receipts|-49857.13
31/03/2018|4-0000000232|1110|Cash Receipts|52057.46
31/03/2018|4-0000000232|1210|Cash Receipts|-52057.46
31/03/2018|4-0000000233|1210|Cash Receipts|-51425.91
31/03/2018|4-0000000233|1110|Cash Receipts|51425.91
31/03/2018|4-0000000234|1210|Cash Receipts|-53010.41
31/03/2018|4-0000000234|1110|Cash Receipts|53010.41
31/03/2018|4-0000000235|1110|Cash Receipts|53192.47
31/03/2018|4-0000000235|1210|Cash Receipts|-53192.47
31/03/2018|4-0000000236|1210|Cash Receipts|-51319.49
31/03/2018|4-0000000236|1110|Cash Receipts|51319.49
31/03/2018|4-0000000237|1110|Cash Receipts|50472.82
31/03/2018|4-0000000237|1210|Cash Receipts|-50472.82
31/03/2018|4-0000000238|1110|Cash Receipts|48515.84
31/03/2018|4-0000000238|1210|Cash Receipts|-48515.84
31/03/2018|4-0000000239|1110|Cash Receipts|53032.72
31/03/2018|4-0000000239|1210|Cash Receipts|-53032.72
31/03/2018|5-0000000240|1230|Cash Receipts|-44027.18
31/03/2018|5-0000000240|1120|Cash Receipts|44027.18
31/03/2018|5-0000000241|1120|Cash Receipts|44027.18
31/03/2018|5-0000000241|1230|Cash Receipts|-44027.18
31/03/2018|5-0000000242|1230|Cash Receipts|-44027.18
31/03/2018|5-0000000242|1120|Cash Receipts|44027.18
31/03/2018|6-0000000243|4310|Salaries|401975.45
31/03/2018|6-0000000243|1130|Salaries|-401975.45
31/03/2018|7-0000000244|4210|Cost Of Sales Dog Food|10042.05
31/03/2018|7-0000000244|2210|Cost Of Sales Dog Food|-10042.05
31/03/2018|7-0000000245|4210|Cost Of Sales Dog Food|9936.41
31/03/2018|7-0000000245|2210|Cost Of Sales Dog Food|-9936.41
31/03/2018|7-0000000246|2210|Cost Of Sales Dog Food|-10228.99
31/03/2018|7-0000000246|4210|Cost Of Sales Dog Food|10228.99
31/03/2018|7-0000000247|2210|Cost Of Sales Dog Food|-10240.93
31/03/2018|7-0000000247|4210|Cost Of Sales Dog Food|10240.93
31/03/2018|7-0000000248|2210|Cost Of Sales Dog Food|-10426.34
31/03/2018|7-0000000248|4210|Cost Of Sales Dog Food|10426.34
31/03/2018|7-0000000249|4210|Cost Of Sales Dog Food|10005.42
31/03/2018|7-0000000249|2210|Cost Of Sales Dog Food|-10005.42
31/03/2018|7-0000000250|4210|Cost Of Sales Dog Food|10065.82
31/03/2018|7-0000000250|2210|Cost Of Sales Dog Food|-10065.82
31/03/2018|7-0000000251|2210|Cost Of Sales Dog Food|-9742.78
31/03/2018|7-0000000251|4210|Cost Of Sales Dog Food|9742.78
31/03/2018|7-0000000252|4210|Cost Of Sales Dog Food|10282.06
31/03/2018|7-0000000252|2210|Cost Of Sales Dog Food|-10282.06
31/03/2018|7-0000000253|4210|Cost Of Sales Dog Food|10212.41
31/03/2018|7-0000000253|2210|Cost Of Sales Dog Food|-10212.41
31/03/2018|7-0000000254|2210|Cost Of Sales Dog Food|-9754.94
31/03/2018|7-0000000254|4210|Cost Of Sales Dog Food|9754.94
31/03/2018|7-0000000255|4210|Cost Of Sales Dog Food|10544.38
31/03/2018|7-0000000255|2210|Cost Of Sales Dog Food|-10544.38
31/03/2018|7-0000000256|4210|Cost Of Sales Dog Food|10122.07
31/03/2018|7-0000000256|2210|Cost Of Sales Dog Food|-10122.07
31/03/2018|7-0000000257|4210|Cost Of Sales Dog Food|9960.12
31/03/2018|7-0000000257|2210|Cost Of Sales Dog Food|-9960.12
31/03/2018|7-0000000258|2210|Cost Of Sales Dog Food|-10376.46
31/03/2018|7-0000000258|4210|Cost Of Sales Dog Food|10376.46
31/03/2018|7-0000000259|4210|Cost Of Sales Dog Food|9699.45
31/03/2018|7-0000000259|2210|Cost Of Sales Dog Food|-9699.45
31/03/2018|7-0000000260|4210|Cost Of Sales Dog Food|9812.67
31/03/2018|7-0000000260|2210|Cost Of Sales Dog Food|-9812.67
31/03/2018|7-0000000261|4210|Cost Of Sales Dog Food|9886.77
31/03/2018|7-0000000261|2210|Cost Of Sales Dog Food|-9886.77
31/03/2018|7-0000000262|2210|Cost Of Sales Dog Food|-10203.49
31/03/2018|7-0000000262|4210|Cost Of Sales Dog Food|10203.49
31/03/2018|7-0000000263|2210|Cost Of Sales Dog Food|-9678.55
31/03/2018|7-0000000263|4210|Cost Of Sales Dog Food|9678.55
31/03/2018|8-0000000264|4220|Cost Of Sales Cat Food|5786.03
31/03/2018|8-0000000264|2220|Cost Of Sales Cat Food|-5786.03
31/03/2018|8-0000000265|4220|Cost Of Sales Cat Food|6274.31
31/03/2018|8-0000000265|2220|Cost Of Sales Cat Food|-6274.31
31/03/2018|8-0000000266|4220|Cost Of Sales Cat Food|5763.69
31/03/2018|8-0000000266|2220|Cost Of Sales Cat Food|-5763.69
31/03/2018|8-0000000267|4220|Cost Of Sales Cat Food|5839.25
31/03/2018|8-0000000267|2220|Cost Of Sales Cat Food|-5839.25
31/03/2018|8-0000000268|4220|Cost Of Sales Cat Food|5826.23
31/03/2018|8-0000000268|2220|Cost Of Sales Cat Food|-5826.23
31/03/2018|9-0000000269|2210|Cash Payments|10504.75
31/03/2018|9-0000000269|1110|Cash Payments|-10504.75
31/03/2018|9-0000000270|1110|Cash Payments|-10045.99
31/03/2018|9-0000000270|2210|Cash Payments|10045.99
31/03/2018|9-0000000271|2210|Cash Payments|10425.13
31/03/2018|9-0000000271|1110|Cash Payments|-10425.13
31/03/2018|9-0000000272|1110|Cash Payments|-10193.23
31/03/2018|9-0000000272|2210|Cash Payments|10193.23
31/03/2018|9-0000000273|1110|Cash Payments|-10042.39
31/03/2018|9-0000000273|2210|Cash Payments|10042.39
31/03/2018|9-0000000274|2210|Cash Payments|10214.12
31/03/2018|9-0000000274|1110|Cash Payments|-10214.12
31/03/2018|9-0000000275|2210|Cash Payments|10145.95
31/03/2018|9-0000000275|1110|Cash Payments|-10145.95
31/03/2018|9-0000000276|1110|Cash Payments|-10574.55
31/03/2018|9-0000000276|2210|Cash Payments|10574.55
31/03/2018|9-0000000277|2210|Cash Payments|10048.37
31/03/2018|9-0000000277|1110|Cash Payments|-10048.37
31/03/2018|9-0000000278|2210|Cash Payments|10245.84
31/03/2018|9-0000000278|1110|Cash Payments|-10245.84
31/03/2018|9-0000000279|1110|Cash Payments|-10592.28
31/03/2018|9-0000000279|2210|Cash Payments|10592.28
31/03/2018|9-0000000280|1110|Cash Payments|-9998.67
31/03/2018|9-0000000280|2210|Cash Payments|9998.67
31/03/2018|9-0000000281|2210|Cash Payments|10233.29
31/03/2018|9-0000000281|1110|Cash Payments|-10233.29
31/03/2018|9-0000000282|2210|Cash Payments|9918.57
31/03/2018|9-0000000282|1110|Cash Payments|-9918.57
31/03/2018|9-0000000283|2210|Cash Payments|9962.2
31/03/2018|9-0000000283|1110|Cash Payments|-9962.2
31/03/2018|9-0000000284|1110|Cash Payments|-10151.65
31/03/2018|9-0000000284|2210|Cash Payments|10151.65
31/03/2018|9-0000000285|1110|Cash Payments|-10131.94
31/03/2018|9-0000000285|2210|Cash Payments|10131.94
31/03/2018|9-0000000286|2210|Cash Payments|9862.25
31/03/2018|9-0000000286|1110|Cash Payments|-9862.25
31/03/2018|9-0000000287|2210|Cash Payments|9826.01
31/03/2018|9-0000000287|1110|Cash Payments|-9826.01
31/03/2018|9-0000000288|1110|Cash Payments|-10032.75
31/03/2018|9-0000000288|2210|Cash Payments|10032.75
30/04/2018|1-0000000294|4110|Labrador Sales|-50731.16
30/04/2018|1-0000000294|1210|Labrador Sales|50731.16
30/04/2018|1-0000000295|4110|Labrador Sales|-49177.9
30/04/2018|1-0000000295|1210|Labrador Sales|49177.9
30/04/2018|1-0000000296|4110|Labrador Sales|-49968.57
30/04/2018|1-0000000296|1210|Labrador Sales|49968.57
30/04/2018|1-0000000297|4110|Labrador Sales|-48900.89
30/04/2018|1-0000000297|1210|Labrador Sales|48900.89
30/04/2018|1-0000000298|4110|Labrador Sales|-51788.22
30/04/2018|1-0000000298|1210|Labrador Sales|51788.22
30/04/2018|1-0000000299|4110|Labrador Sales|-51584.58
30/04/2018|1-0000000299|1210|Labrador Sales|51584.58
30/04/2018|1-0000000300|4110|Labrador Sales|-53042.96
30/04/2018|1-0000000300|1210|Labrador Sales|53042.96
30/04/2018|1-0000000301|4110|Labrador Sales|-51003.44
30/04/2018|1-0000000301|1210|Labrador Sales|51003.44
30/04/2018|1-0000000302|4110|Labrador Sales|-51055.53
30/04/2018|1-0000000302|1210|Labrador Sales|51055.53
30/04/2018|1-0000000303|4110|Labrador Sales|-53514.43
30/04/2018|1-0000000303|1210|Labrador Sales|53514.43
30/04/2018|1-0000000304|4110|Labrador Sales|-52390.88
30/04/2018|1-0000000304|1210|Labrador Sales|52390.88
30/04/2018|1-0000000305|4110|Labrador Sales|-53377.89
30/04/2018|1-0000000305|1210|Labrador Sales|53377.89
30/04/2018|1-0000000306|4110|Labrador Sales|-52786.1
30/04/2018|1-0000000306|1210|Labrador Sales|52786.1
30/04/2018|1-0000000307|4110|Labrador Sales|-48999.85
30/04/2018|1-0000000307|1210|Labrador Sales|48999.85
30/04/2018|1-0000000308|4110|Labrador Sales|-51603.33
30/04/2018|1-0000000308|1210|Labrador Sales|51603.33
30/04/2018|1-0000000309|4110|Labrador Sales|-49213.51
30/04/2018|1-0000000309|1210|Labrador Sales|49213.51
30/04/2018|1-0000000310|4110|Labrador Sales|-49439.4
30/04/2018|1-0000000310|1210|Labrador Sales|49439.4
30/04/2018|1-0000000311|4110|Labrador Sales|-53398.25
30/04/2018|1-0000000311|1210|Labrador Sales|53398.25
30/04/2018|1-0000000312|4110|Labrador Sales|-52646.28
30/04/2018|1-0000000312|1210|Labrador Sales|52646.28
30/04/2018|1-0000000313|4110|Labrador Sales|-51906.55
30/04/2018|1-0000000313|1210|Labrador Sales|51906.55
30/04/2018|10-0000000387|2220|Cash Payments|6191.28
30/04/2018|10-0000000387|1120|Cash Payments|-6191.28
30/04/2018|10-0000000388|2220|Cash Payments|6253.22
30/04/2018|10-0000000388|1120|Cash Payments|-6253.22
30/04/2018|10-0000000389|2220|Cash Payments|6138.77
30/04/2018|10-0000000389|1120|Cash Payments|-6138.77
30/04/2018|10-0000000390|2220|Cash Payments|6042.88
30/04/2018|10-0000000390|1120|Cash Payments|-6042.88
30/04/2018|10-0000000391|2220|Cash Payments|5873.73
30/04/2018|10-0000000391|1120|Cash Payments|-5873.73
30/04/2018|2-0000000314|4120|Cat food sales|-44378.26
30/04/2018|2-0000000314|1230|Cat food sales|44378.26
30/04/2018|2-0000000315|1230|Cat food sales|44378.26
30/04/2018|2-0000000315|4120|Cat food sales|-44378.26
30/04/2018|2-0000000316|1230|Cat food sales|44378.26
30/04/2018|2-0000000316|4120|Cat food sales|-44378.26
30/04/2018|3-0000000317|1110|Interest Received|148682.98
30/04/2018|3-0000000317|4130|Interest Received|-148682.98
30/04/2018|4-0000000318|1110|Cash Receipts|53948.36
30/04/2018|4-0000000318|1210|Cash Receipts|-53948.36
30/04/2018|4-0000000319|1110|Cash Receipts|53468.09
30/04/2018|4-0000000319|1210|Cash Receipts|-53468.09
30/04/2018|4-0000000320|1110|Cash Receipts|53439.67
30/04/2018|4-0000000320|1210|Cash Receipts|-53439.67
30/04/2018|4-0000000321|1210|Cash Receipts|-49291.79
30/04/2018|4-0000000321|1110|Cash Receipts|49291.79
30/04/2018|4-0000000322|1110|Cash Receipts|52495.39
30/04/2018|4-0000000322|1210|Cash Receipts|-52495.39
30/04/2018|4-0000000323|1210|Cash Receipts|-50649.54
30/04/2018|4-0000000323|1110|Cash Receipts|50649.54
30/04/2018|4-0000000324|1110|Cash Receipts|52166.56
30/04/2018|4-0000000324|1210|Cash Receipts|-52166.56
30/04/2018|4-0000000325|1110|Cash Receipts|52712.47
30/04/2018|4-0000000325|1210|Cash Receipts|-52712.47
30/04/2018|4-0000000326|1110|Cash Receipts|51048.47
30/04/2018|4-0000000326|1210|Cash Receipts|-51048.47
30/04/2018|4-0000000327|1110|Cash Receipts|51111.46
30/04/2018|4-0000000327|1210|Cash Receipts|-51111.46
30/04/2018|4-0000000328|1210|Cash Receipts|-52827.71
30/04/2018|4-0000000328|1110|Cash Receipts|52827.71
30/04/2018|4-0000000329|1110|Cash Receipts|51820.2
30/04/2018|4-0000000329|1210|Cash Receipts|-51820.2
30/04/2018|4-0000000330|1110|Cash Receipts|52088.59
30/04/2018|4-0000000330|1210|Cash Receipts|-52088.59
30/04/2018|4-0000000331|1210|Cash Receipts|-51288.27
30/04/2018|4-0000000331|1110|Cash Receipts|51288.27
30/04/2018|4-0000000332|1110|Cash Receipts|53958.2
30/04/2018|4-0000000332|1210|Cash Receipts|-53958.2
30/04/2018|4-0000000333|1110|Cash Receipts|53128.06
30/04/2018|4-0000000333|1210|Cash Receipts|-53128.06
30/04/2018|4-0000000334|1210|Cash Receipts|-53396.61
30/04/2018|4-0000000334|1110|Cash Receipts|53396.61
30/04/2018|4-0000000335|1110|Cash Receipts|50711.55
30/04/2018|4-0000000335|1210|Cash Receipts|-50711.55
30/04/2018|4-0000000336|1210|Cash Receipts|-48970.22
30/04/2018|4-0000000336|1110|Cash Receipts|48970.22
30/04/2018|4-0000000337|1110|Cash Receipts|50806.09
30/04/2018|4-0000000337|1210|Cash Receipts|-50806.09
30/04/2018|5-0000000338|1120|Cash Receipts|44378.26
30/04/2018|5-0000000338|1230|Cash Receipts|-44378.26
30/04/2018|5-0000000339|1120|Cash Receipts|44378.26
30/04/2018|5-0000000339|1230|Cash Receipts|-44378.26
30/04/2018|5-0000000340|1230|Cash Receipts|-44378.26
30/04/2018|5-0000000340|1120|Cash Receipts|44378.26
30/04/2018|6-0000000341|4310|Salaries|402966.83
30/04/2018|6-0000000341|1130|Salaries|-402966.83
30/04/2018|7-0000000342|2210|Cost Of Sales Dog Food|-10338.55
30/04/2018|7-0000000342|4210|Cost Of Sales Dog Food|10338.55
30/04/2018|7-0000000343|4210|Cost Of Sales Dog Food|10229.01
30/04/2018|7-0000000343|2210|Cost Of Sales Dog Food|-10229.01
30/04/2018|7-0000000344|4210|Cost Of Sales Dog Food|10284.18
30/04/2018|7-0000000344|2210|Cost Of Sales Dog Food|-10284.18
30/04/2018|7-0000000345|2210|Cost Of Sales Dog Food|-10061.26
30/04/2018|7-0000000345|4210|Cost Of Sales Dog Food|10061.26
30/04/2018|7-0000000346|2210|Cost Of Sales Dog Food|-9788.13
30/04/2018|7-0000000346|4210|Cost Of Sales Dog Food|9788.13
30/04/2018|7-0000000347|2210|Cost Of Sales Dog Food|-10480.2
30/04/2018|7-0000000347|4210|Cost Of Sales Dog Food|10480.2
30/04/2018|7-0000000348|4210|Cost Of Sales Dog Food|10166.1
30/04/2018|7-0000000348|2210|Cost Of Sales Dog Food|-10166.1
30/04/2018|7-0000000349|4210|Cost Of Sales Dog Food|10467.64
30/04/2018|7-0000000349|2210|Cost Of Sales Dog Food|-10467.64
30/04/2018|7-0000000350|4210|Cost Of Sales Dog Food|10177.06
30/04/2018|7-0000000350|2210|Cost Of Sales Dog Food|-10177.06
30/04/2018|7-0000000351|4210|Cost Of Sales Dog Food|10118.6
30/04/2018|7-0000000351|2210|Cost Of Sales Dog Food|-10118.6
30/04/2018|7-0000000352|4210|Cost Of Sales Dog Food|10377.13
30/04/2018|7-0000000352|2210|Cost Of Sales Dog Food|-10377.13
30/04/2018|7-0000000353|4210|Cost Of Sales Dog Food|10068.02
30/04/2018|7-0000000353|2210|Cost Of Sales Dog Food|-10068.02
30/04/2018|7-0000000354|2210|Cost Of Sales Dog Food|-10677.97
30/04/2018|7-0000000354|4210|Cost Of Sales Dog Food|10677.97
30/04/2018|7-0000000355|2210|Cost Of Sales Dog Food|-10399.8
30/04/2018|7-0000000355|4210|Cost Of Sales Dog Food|10399.8
30/04/2018|7-0000000356|4210|Cost Of Sales Dog Food|10437.5
30/04/2018|7-0000000356|2210|Cost Of Sales Dog Food|-10437.5
30/04/2018|7-0000000357|2210|Cost Of Sales Dog Food|-9818.67
30/04/2018|7-0000000357|4210|Cost Of Sales Dog Food|9818.67
30/04/2018|7-0000000358|4210|Cost Of Sales Dog Food|10102.89
30/04/2018|7-0000000358|2210|Cost Of Sales Dog Food|-10102.89
30/04/2018|7-0000000359|2210|Cost Of Sales Dog Food|-10133.68
30/04/2018|7-0000000359|4210|Cost Of Sales Dog Food|10133.68
30/04/2018|7-0000000360|4210|Cost Of Sales Dog Food|10486.62
30/04/2018|7-0000000360|2210|Cost Of Sales Dog Food|-10486.62
30/04/2018|7-0000000361|2210|Cost Of Sales Dog Food|-10157.83
30/04/2018|7-0000000361|4210|Cost Of Sales Dog Food|10157.83
30/04/2018|8-0000000362|2220|Cost Of Sales Cat Food|-6046.21
30/04/2018|8-0000000362|4220|Cost Of Sales Cat Food|6046.21
30/04/2018|8-0000000363|4220|Cost Of Sales Cat Food|6307.68
30/04/2018|8-0000000363|2220|Cost Of Sales Cat Food|-6307.68
30/04/2018|8-0000000364|2220|Cost Of Sales Cat Food|-5992.88
30/04/2018|8-0000000364|4220|Cost Of Sales Cat Food|5992.88
30/04/2018|8-0000000365|2220|Cost Of Sales Cat Food|-5842.46
30/04/2018|8-0000000365|4220|Cost Of Sales Cat Food|5842.46
30/04/2018|8-0000000366|4220|Cost Of Sales Cat Food|5859.06
30/04/2018|8-0000000366|2220|Cost Of Sales Cat Food|-5859.06
30/04/2018|9-0000000367|1110|Cash Payments|-10668.75
30/04/2018|9-0000000367|2210|Cash Payments|10668.75
30/04/2018|9-0000000368|1110|Cash Payments|-9763.78
30/04/2018|9-0000000368|2210|Cash Payments|9763.78
30/04/2018|9-0000000369|2210|Cash Payments|9831.51
30/04/2018|9-0000000369|1110|Cash Payments|-9831.51
30/04/2018|9-0000000370|1110|Cash Payments|-10439.5
30/04/2018|9-0000000370|2210|Cash Payments|10439.5
30/04/2018|9-0000000371|1110|Cash Payments|-10677.35
30/04/2018|9-0000000371|2210|Cash Payments|10677.35
30/04/2018|9-0000000372|1110|Cash Payments|-10167.3
30/04/2018|9-0000000372|2210|Cash Payments|10167.3
30/04/2018|9-0000000373|1110|Cash Payments|-9834.32
30/04/2018|9-0000000373|2210|Cash Payments|9834.32
30/04/2018|9-0000000374|1110|Cash Payments|-9684.82
30/04/2018|9-0000000374|2210|Cash Payments|9684.82
30/04/2018|9-0000000375|2210|Cash Payments|10630.61
30/04/2018|9-0000000375|1110|Cash Payments|-10630.61
30/04/2018|9-0000000376|2210|Cash Payments|10584.79
30/04/2018|9-0000000376|1110|Cash Payments|-10584.79
30/04/2018|9-0000000377|2210|Cash Payments|10599.25
30/04/2018|9-0000000377|1110|Cash Payments|-10599.25
30/04/2018|9-0000000378|2210|Cash Payments|10546.45
30/04/2018|9-0000000378|1110|Cash Payments|-10546.45
30/04/2018|9-0000000379|1110|Cash Payments|-10113.91
30/04/2018|9-0000000379|2210|Cash Payments|10113.91
30/04/2018|9-0000000380|2210|Cash Payments|10595.32
30/04/2018|9-0000000380|1110|Cash Payments|-10595.32
30/04/2018|9-0000000381|1110|Cash Payments|-10627.08
30/04/2018|9-0000000381|2210|Cash Payments|10627.08
30/04/2018|9-0000000382|2210|Cash Payments|10476.84
30/04/2018|9-0000000382|1110|Cash Payments|-10476.84
30/04/2018|9-0000000383|2210|Cash Payments|9928.58
30/04/2018|9-0000000383|1110|Cash Payments|-9928.58
30/04/2018|9-0000000384|1110|Cash Payments|-10325.15
30/04/2018|9-0000000384|2210|Cash Payments|10325.15
30/04/2018|9-0000000385|2210|Cash Payments|10242.23
30/04/2018|9-0000000385|1110|Cash Payments|-10242.23
30/04/2018|9-0000000386|2210|Cash Payments|10277.07
30/04/2018|9-0000000386|1110|Cash Payments|-10277.07
31/05/2018|1-0000000392|4110|Labrador Sales|-51611.99
31/05/2018|1-0000000392|1210|Labrador Sales|51611.99
31/05/2018|1-0000000393|4110|Labrador Sales|-50277.83
31/05/2018|1-0000000393|1210|Labrador Sales|50277.83
31/05/2018|1-0000000394|4110|Labrador Sales|-50277.84
31/05/2018|1-0000000394|1210|Labrador Sales|50277.84
31/05/2018|1-0000000395|4110|Labrador Sales|-51787.73
31/05/2018|1-0000000395|1210|Labrador Sales|51787.73
31/05/2018|1-0000000396|4110|Labrador Sales|-52438.8
31/05/2018|1-0000000396|1210|Labrador Sales|52438.8
31/05/2018|1-0000000397|4110|Labrador Sales|-49865.2
31/05/2018|1-0000000397|1210|Labrador Sales|49865.2
31/05/2018|1-0000000398|4110|Labrador Sales|-50253.57
31/05/2018|1-0000000398|1210|Labrador Sales|50253.57
31/05/2018|1-0000000399|4110|Labrador Sales|-51260.18
31/05/2018|1-0000000399|1210|Labrador Sales|51260.18
31/05/2018|1-0000000400|4110|Labrador Sales|-51320.78
31/05/2018|1-0000000400|1210|Labrador Sales|51320.78
31/05/2018|1-0000000401|4110|Labrador Sales|-52861.64
31/05/2018|1-0000000401|1210|Labrador Sales|52861.64
31/05/2018|1-0000000402|4110|Labrador Sales|-52855.12
31/05/2018|1-0000000402|1210|Labrador Sales|52855.12
31/05/2018|1-0000000403|4110|Labrador Sales|-51475.58
31/05/2018|1-0000000403|1210|Labrador Sales|51475.58
31/05/2018|1-0000000404|4110|Labrador Sales|-50672.32
31/05/2018|1-0000000404|1210|Labrador Sales|50672.32
31/05/2018|1-0000000405|4110|Labrador Sales|-50695.43
31/05/2018|1-0000000405|1210|Labrador Sales|50695.43
31/05/2018|1-0000000406|4110|Labrador Sales|-50772.1
31/05/2018|1-0000000406|1210|Labrador Sales|50772.1
31/05/2018|1-0000000407|4110|Labrador Sales|-54136.49
31/05/2018|1-0000000407|1210|Labrador Sales|54136.49
31/05/2018|1-0000000408|4110|Labrador Sales|-51371.42
31/05/2018|1-0000000408|1210|Labrador Sales|51371.42
31/05/2018|1-0000000409|4110|Labrador Sales|-51036.61
31/05/2018|1-0000000409|1210|Labrador Sales|51036.61
31/05/2018|1-0000000410|4110|Labrador Sales|-50740.39
31/05/2018|1-0000000410|1210|Labrador Sales|50740.39
